transaction_id,src_account,dst_account,pattern_type,is_fraud
9283fcb2-481,ACC000018,MERCHANT_GROCERY_27,normal,0
c550d109-a7f,ACC003597,MERCHANT_RETAIL_24,normal,0
80e3c646-031,ACC000971,MERCHANT_GROCERY_20,normal,0
e4911c1c-b95,ACC002791,ACC002851,normal,0
bc43e3de-752,ACC000472,MERCHANT_UTILITIES_18,normal,0
96034773-11c,ACC003221,MERCHANT_RENT_31,normal,0
a82edaaa-4bc,ACC004421,MERCHANT_GROCERY_46,normal,0
ee58d185-2a1,ACC003592,MERCHANT_INSURANCE_22,normal,0
1e4b7c58-a71,ACC002272,MERCHANT_INSURANCE_3,normal,0
b7f243d6-f32,ACC000397,MERCHANT_RESTAURANT_35,normal,0
0ae4be90-70a,ACC003704,MERCHANT_INSURANCE_27,normal,0
e95a3bef-ce1,ACC002755,MERCHANT_GROCERY_3,normal,0
28ff1278-7bb,ACC002819,MERCHANT_RENT_18,normal,0
8367763d-7f9,ACC000607,MERCHANT_RETAIL_47,normal,0
b777b89f-cb1,ACC000645,MERCHANT_GROCERY_49,normal,0
44874d6d-d8f,ACC002312,MERCHANT_GROCERY_21,normal,0
b9437b93-a5c,ACC001828,MERCHANT_RETAIL_12,normal,0
c8a472a6-3e4,ACC004441,MERCHANT_FUEL_43,normal,0
0b368125-141,ACC001618,ACC004079,normal,0
f5e8999a-fe5,ACC003099,MERCHANT_UTILITIES_16,normal,0
287316eb-d89,ACC003128,MERCHANT_FUEL_41,normal,0
77a73ba6-d3a,ACC004727,MERCHANT_FUEL_44,normal,0
378a42e2-ad9,ACC000030,MERCHANT_RETAIL_46,normal,0
3cd03458-12e,ACC000905,MERCHANT_RESTAURANT_2,normal,0
2b40d0af-dca,ACC000957,MERCHANT_UTILITIES_18,normal,0
3e87d058-ec8,ACC001852,MERCHANT_UTILITIES_16,normal,0
72f37dc7-346,ACC001053,MERCHANT_UTILITIES_12,normal,0
b88188d1-ef0,ACC002160,MERCHANT_INSURANCE_22,normal,0
d2834ed3-ed1,ACC004078,MERCHANT_HEALTHCARE_15,normal,0
09aec62c-572,ACC003681,MERCHANT_RETAIL_3,normal,0
7ff2fd9c-787,ACC000709,MERCHANT_HEALTHCARE_5,normal,0
ec84e4b1-545,ACC001371,MERCHANT_RETAIL_50,normal,0
d4e26daa-aff,ACC004427,MERCHANT_UTILITIES_21,normal,0
9f00b114-b04,ACC000654,MERCHANT_FUEL_11,normal,0
3b6c21dd-859,ACC002719,MERCHANT_RENT_15,normal,0
99457bd4-2a5,ACC000537,MERCHANT_SUBSCRIPTION_23,normal,0
406ed7d7-a2b,ACC003333,MERCHANT_RESTAURANT_38,normal,0
5631cdad-b38,ACC004845,ACC001761,normal,0
edf5a931-857,ACC000086,MERCHANT_UTILITIES_46,normal,0
264999a9-847,ACC002783,MERCHANT_FUEL_34,normal,0
8c81db0e-be5,ACC001176,MERCHANT_RESTAURANT_18,normal,0
a04ebaa5-18e,ACC001033,ACC002190,normal,0
26576b7b-e1c,ACC001448,MERCHANT_HEALTHCARE_1,normal,0
5e7997a3-527,ACC002806,MERCHANT_RETAIL_26,normal,0
ad813582-578,ACC002646,MERCHANT_SUBSCRIPTION_5,normal,0
e900049d-af3,ACC003256,MERCHANT_RENT_9,normal,0
ab10bd91-996,ACC000949,MERCHANT_FUEL_25,normal,0
7db13346-3ed,ACC001811,MERCHANT_INSURANCE_48,normal,0
f3e55419-d5f,ACC000362,MERCHANT_INSURANCE_36,normal,0
df6faeb9-abe,ACC001720,MERCHANT_UTILITIES_37,normal,0
0ffae20b-d23,ACC004246,ACC000736,normal,0
93ed7f70-f90,ACC003029,MERCHANT_SUBSCRIPTION_13,normal,0
41b1466e-1cd,ACC000204,ACC001883,normal,0
1a862c34-215,ACC000258,MERCHANT_GROCERY_40,normal,0
338945a1-60d,ACC002897,MERCHANT_SUBSCRIPTION_24,normal,0
afedd5ea-997,ACC001378,ACC000649,normal,0
b2a43eb5-16f,ACC004145,MERCHANT_RENT_19,normal,0
0fcd08d6-dcf,ACC003177,MERCHANT_HEALTHCARE_25,normal,0
4558690d-b80,ACC003366,ACC001120,normal,0
256141f5-033,ACC000721,MERCHANT_HEALTHCARE_41,normal,0
a89f60ed-09c,ACC002939,MERCHANT_RESTAURANT_32,normal,0
4f059c36-0e3,ACC003669,MERCHANT_GROCERY_43,normal,0
16d7e0fd-aca,ACC001013,MERCHANT_INSURANCE_48,normal,0
3fe7e021-084,ACC004847,MERCHANT_INSURANCE_40,normal,0
b830e50b-5c3,ACC001469,MERCHANT_SUBSCRIPTION_12,normal,0
520c4ce8-0e6,ACC001215,MERCHANT_UTILITIES_43,normal,0
39162aaa-c0a,ACC004489,MERCHANT_RETAIL_27,normal,0
155622e5-bdd,ACC004319,MERCHANT_UTILITIES_43,normal,0
36a0c5cd-9b7,ACC000319,MERCHANT_RETAIL_7,normal,0
e68317fc-b44,ACC001846,MERCHANT_INSURANCE_41,normal,0
785ded37-a15,ACC004078,ACC003203,normal,0
6dcb2e2a-8a6,ACC002415,MERCHANT_SUBSCRIPTION_5,normal,0
f30b6ad5-5b9,ACC001323,MERCHANT_HEALTHCARE_26,normal,0
309b8e16-68b,ACC002776,MERCHANT_SUBSCRIPTION_47,normal,0
4c48ac8e-b28,ACC002878,ACC003866,normal,0
dabe45d8-b9c,ACC001965,MERCHANT_FUEL_28,normal,0
6ceeb95f-edf,ACC002157,MERCHANT_RENT_29,normal,0
ab5b1533-670,ACC000804,MERCHANT_GROCERY_17,normal,0
20d8450d-b6d,ACC003646,MERCHANT_RETAIL_3,normal,0
710c3c8c-c92,ACC002754,MERCHANT_RENT_4,normal,0
91aa0efe-a63,ACC004916,MERCHANT_SUBSCRIPTION_33,normal,0
dcfc259c-ff1,ACC001309,MERCHANT_RENT_24,normal,0
1af0a36e-397,ACC001307,MERCHANT_SUBSCRIPTION_16,normal,0
f5307fdf-09a,ACC004694,MERCHANT_RESTAURANT_1,normal,0
959655dd-ca9,ACC004883,MERCHANT_RESTAURANT_28,normal,0
c5a44f5a-6b1,EXTERNAL_PAYROLL,ACC000926,normal,0
af97cd42-669,ACC002198,MERCHANT_SUBSCRIPTION_2,normal,0
af3fdc24-ad7,ACC002380,ACC001052,fan_in_aggregation,1
e10c64f8-f1f,ACC003763,MERCHANT_HEALTHCARE_14,normal,0
fd4be142-f68,ACC002905,MERCHANT_RETAIL_19,normal,0
5ec3843f-eed,ACC004283,MERCHANT_FUEL_24,normal,0
549a00ae-ccb,ACC003338,MERCHANT_HEALTHCARE_4,normal,0
ff7bc247-041,ACC001981,MERCHANT_RENT_16,normal,0
232a38c5-292,EXTERNAL_PAYROLL,ACC004150,normal,0
784f2687-747,ACC004256,MERCHANT_RETAIL_39,normal,0
90d96120-d88,ACC002281,MERCHANT_UTILITIES_46,normal,0
c3945a38-be1,ACC000401,MERCHANT_GROCERY_33,normal,0
098d0756-224,ACC004396,ACC004027,layering_chain,1
fb43d338-474,ACC002484,MERCHANT_HEALTHCARE_32,normal,0
fb42a628-8a5,ACC001552,MERCHANT_INSURANCE_19,normal,0
0a735cb1-5b0,ACC004809,MERCHANT_RETAIL_5,normal,0
7571f7fd-ee3,ACC001238,MERCHANT_RESTAURANT_39,normal,0
2c4c5360-55a,ACC003707,MERCHANT_RESTAURANT_42,normal,0
ee7b4c6a-386,ACC000674,MERCHANT_GROCERY_8,normal,0
cc6d9e64-577,ACC002633,MERCHANT_RENT_11,normal,0
56173f92-78d,EXTERNAL_PAYROLL,ACC004743,normal,0
30d2af0b-6d6,ACC001982,MERCHANT_RESTAURANT_14,normal,0
c430c331-a93,ACC000809,MERCHANT_FUEL_47,normal,0
8c9ce0fb-c07,ACC000354,MERCHANT_RETAIL_28,normal,0
0ee25b32-b4e,ACC003186,MERCHANT_FUEL_46,normal,0
1b7aeee2-c8c,ACC004699,MERCHANT_UTILITIES_18,normal,0
9d0aa8fd-893,ACC003003,ACC002633,normal,0
585e9371-efd,ACC002926,MERCHANT_UTILITIES_40,normal,0
1a356338-b0a,ACC002545,MERCHANT_INSURANCE_11,normal,0
bced0077-4cf,ACC002781,MERCHANT_SUBSCRIPTION_16,normal,0
b766e221-904,ACC003087,MERCHANT_FUEL_15,normal,0
3ddb3601-0c4,ACC002763,ACC000959,normal,0
c2f3d630-abd,ACC003832,MERCHANT_RETAIL_49,normal,0
a3efff18-ac5,ACC003534,ACC004800,normal,0
ebdaf54c-8ce,ACC001400,MERCHANT_UTILITIES_23,normal,0
25e32170-3c2,ACC003012,MERCHANT_INSURANCE_18,normal,0
a280ef87-f28,ACC000495,ACC001310,normal,0
4e2b33a0-a04,ACC001338,MERCHANT_RENT_21,normal,0
90d6618e-569,ACC000150,MERCHANT_RETAIL_41,normal,0
69c161cd-887,ACC001803,MERCHANT_HEALTHCARE_24,normal,0
1c6365cf-028,ACC004373,MERCHANT_FUEL_13,normal,0
89a7e237-b9f,ACC000524,MERCHANT_SUBSCRIPTION_44,normal,0
3f239c47-f8a,EXTERNAL_PAYROLL,ACC003350,normal,0
f100e1b4-f59,ACC001876,MERCHANT_INSURANCE_2,normal,0
605c559d-cec,ACC002310,MERCHANT_RESTAURANT_33,normal,0
8df98616-466,ACC001062,MERCHANT_SUBSCRIPTION_13,normal,0
f4de9123-08d,ACC001486,MERCHANT_RESTAURANT_2,normal,0
74c9ccd3-268,ACC002773,MERCHANT_RESTAURANT_23,normal,0
c20275f6-ab8,ACC001857,MERCHANT_INSURANCE_25,normal,0
5b11f286-33a,ACC002794,MERCHANT_SUBSCRIPTION_1,normal,0
f99e8912-b6c,ACC002549,MERCHANT_INSURANCE_7,normal,0
9f30af33-604,ACC000717,MERCHANT_FUEL_7,normal,0
a443bb2c-978,ACC004500,MERCHANT_RENT_26,normal,0
c44d155b-0f2,ACC003877,MERCHANT_HEALTHCARE_50,normal,0
56c5060d-233,ACC002788,MERCHANT_RESTAURANT_28,normal,0
1e38c5c3-12c,ACC003979,MERCHANT_INSURANCE_48,normal,0
614e6ba7-066,ACC003180,MERCHANT_HEALTHCARE_8,normal,0
986e9769-7dd,ACC001533,MERCHANT_UTILITIES_12,normal,0
23c26d78-b2f,ACC002536,MERCHANT_INSURANCE_11,normal,0
5b9c1b6d-48b,ACC004691,MERCHANT_GROCERY_26,normal,0
0139cab8-984,ACC001649,MERCHANT_GROCERY_16,normal,0
5d8badce-8ae,ACC003763,MERCHANT_RETAIL_48,normal,0
6e7f4e5c-74c,ACC004127,MERCHANT_RENT_31,normal,0
c803596a-c9b,ACC002243,MERCHANT_SUBSCRIPTION_25,normal,0
7ae3fc60-a9f,ACC000571,ACC000962,normal,0
9bf1daf9-d61,ACC001344,MERCHANT_HEALTHCARE_24,normal,0
b4af3b73-4c9,ACC002901,MERCHANT_UTILITIES_16,normal,0
b2947e06-cd7,ACC001586,ACC004031,normal,0
a424d4c1-bad,ACC002676,MERCHANT_SUBSCRIPTION_16,normal,0
3d8303e2-ace,ACC001198,MERCHANT_FUEL_23,normal,0
37dda7c3-b5c,ACC004880,MERCHANT_FUEL_44,normal,0
208dbbb9-ce8,ACC002849,ACC003674,normal,0
664e4ca7-ea0,ACC000397,MERCHANT_FUEL_5,normal,0
192b42d0-804,ACC000677,MERCHANT_UTILITIES_35,normal,0
f61a8756-384,ACC000118,MERCHANT_RETAIL_12,normal,0
0b836ab0-a17,ACC001011,ACC002255,normal,0
9e823ba3-6cd,ACC003040,MERCHANT_UTILITIES_29,normal,0
e670f589-5c7,ACC000838,MERCHANT_SUBSCRIPTION_45,normal,0
0bd0c504-260,ACC000197,MERCHANT_RETAIL_37,normal,0
7e84ebf9-487,ACC000059,MERCHANT_INSURANCE_17,normal,0
f72800f8-6da,ACC001606,MERCHANT_GROCERY_48,normal,0
24fb166e-8f4,ACC003482,MERCHANT_SUBSCRIPTION_50,normal,0
867f88be-3cc,ACC004456,MERCHANT_SUBSCRIPTION_18,normal,0
eea4d264-980,ACC001220,ACC001360,normal,0
19c3c95a-271,ACC003303,MERCHANT_FUEL_40,normal,0
1ea36a94-fca,ACC000840,MERCHANT_UTILITIES_3,normal,0
17e845c9-403,ACC000797,MERCHANT_GROCERY_11,normal,0
03b1af68-83e,ACC003031,MERCHANT_RENT_26,normal,0
fbf085ce-ae1,ACC000270,MERCHANT_SUBSCRIPTION_43,normal,0
8ef4f526-0a4,ACC003406,MERCHANT_RETAIL_15,normal,0
e8222526-9ab,ACC003966,MERCHANT_FUEL_42,normal,0
4d8b1cf2-39f,ACC004408,MERCHANT_SUBSCRIPTION_45,normal,0
b22a4792-3c9,ACC003774,MERCHANT_SUBSCRIPTION_17,normal,0
67425761-c12,ACC003290,MERCHANT_INSURANCE_8,normal,0
ef016c28-197,ACC001455,MERCHANT_UTILITIES_29,normal,0
3461c09c-ba8,ACC002123,MERCHANT_RESTAURANT_16,normal,0
0278df61-8e8,ACC003053,MERCHANT_HEALTHCARE_6,normal,0
695fd2ab-b09,ACC002736,MERCHANT_RESTAURANT_18,normal,0
13736968-070,ACC003646,MERCHANT_RETAIL_12,normal,0
cfd50b5a-97c,ACC000326,MERCHANT_INSURANCE_8,normal,0
81a77e62-635,ACC003856,MERCHANT_RENT_19,normal,0
d8ca4f01-dac,ACC002838,MERCHANT_RENT_9,normal,0
fa730961-09a,ACC002644,MERCHANT_INSURANCE_49,normal,0
2da55983-e70,ACC003381,MERCHANT_SUBSCRIPTION_30,normal,0
8bd9a89e-828,ACC000054,MERCHANT_GROCERY_32,normal,0
2b190f27-ed0,ACC003584,MERCHANT_RESTAURANT_8,normal,0
1e0eead2-1f1,ACC002596,MERCHANT_RESTAURANT_15,normal,0
dc479fba-53f,ACC004388,ACC000199,normal,0
0356eae6-942,ACC003578,MERCHANT_INSURANCE_7,normal,0
f5a10c2d-6f6,ACC003252,MERCHANT_SUBSCRIPTION_10,normal,0
e8dba8e6-2b2,ACC000308,MERCHANT_RESTAURANT_14,normal,0
9ab775ad-6cf,ACC004471,MERCHANT_HEALTHCARE_11,normal,0
5ef36692-4a5,ACC003131,MERCHANT_HEALTHCARE_29,normal,0
b1b9a423-aad,ACC000360,MERCHANT_HEALTHCARE_5,normal,0
85602ed3-aca,ACC004000,MERCHANT_INSURANCE_5,normal,0
4fb4ce96-cb4,ACC003849,MERCHANT_GROCERY_8,normal,0
d9952b76-0bc,ACC001973,MERCHANT_INSURANCE_27,normal,0
c236580a-828,ACC004410,MERCHANT_SUBSCRIPTION_33,normal,0
aafeadf6-f16,ACC000814,ACC003744,normal,0
cac0db21-2cb,ACC003666,MERCHANT_FUEL_23,normal,0
c8785958-b6b,ACC003494,ACC004278,fan_in_aggregation,1
d97bc491-b74,ACC003143,MERCHANT_GROCERY_20,normal,0
87ff5265-120,ACC003163,MERCHANT_GROCERY_30,normal,0
1e45880b-efe,ACC004845,MERCHANT_HEALTHCARE_11,normal,0
259bc158-b62,ACC001766,MERCHANT_SUBSCRIPTION_20,normal,0
800493bb-93a,ACC002468,MERCHANT_RETAIL_17,normal,0
700547f9-033,ACC003340,MERCHANT_UTILITIES_29,normal,0
0447228a-5c2,ACC003474,ACC002717,normal,0
4d46d78d-b73,ACC000222,MERCHANT_HEALTHCARE_2,normal,0
3a6e4fc1-6a4,ACC003975,MERCHANT_INSURANCE_36,normal,0
1d4ba8b2-32c,ACC002647,MERCHANT_INSURANCE_42,normal,0
a1a4a3ee-d10,ACC002717,MERCHANT_SUBSCRIPTION_35,normal,0
207ccf48-ad1,ACC003871,MERCHANT_UTILITIES_28,normal,0
ee76e705-376,ACC002242,MERCHANT_INSURANCE_46,normal,0
154fcf62-353,ACC004861,MERCHANT_RENT_43,normal,0
eb350a17-d79,ACC004950,MERCHANT_SUBSCRIPTION_37,normal,0
473154c2-8c7,ACC000169,MERCHANT_HEALTHCARE_33,normal,0
bc6136ef-37a,ACC004925,MERCHANT_RESTAURANT_34,normal,0
5b3487b4-c5f,ACC002930,MERCHANT_FUEL_19,normal,0
f82538dc-f77,ACC001429,MERCHANT_UTILITIES_18,normal,0
883c4330-cbf,ACC004112,MERCHANT_RESTAURANT_13,normal,0
64b0acb3-c7f,ACC002654,MERCHANT_GROCERY_20,normal,0
2102a25a-ff1,EXTERNAL_PAYROLL,ACC000605,normal,0
ab111aec-d5f,ACC004793,MERCHANT_UTILITIES_19,normal,0
686e773a-a74,ACC003926,MERCHANT_RENT_46,normal,0
64865dea-15d,ACC002836,MERCHANT_UTILITIES_48,normal,0
8e5b7661-515,ACC001308,ACC000480,normal,0
0009faaf-083,ACC001269,MERCHANT_FUEL_9,normal,0
ad8d2937-f10,ACC004369,MERCHANT_GROCERY_48,normal,0
81ab2397-3f5,ACC001743,MERCHANT_FUEL_49,normal,0
0d4db0ed-12a,ACC001376,ACC001500,normal,0
99aae5c3-dbe,ACC004148,MERCHANT_UTILITIES_25,normal,0
39b3aa2a-55a,ACC003364,MERCHANT_RENT_4,normal,0
534019f3-9e6,ACC001317,MERCHANT_RETAIL_3,normal,0
ed139537-04f,ACC002823,MERCHANT_FUEL_38,normal,0
7829c780-5a0,ACC002735,MERCHANT_UTILITIES_35,normal,0
71f9638a-c91,ACC001847,MERCHANT_INSURANCE_39,normal,0
6698390b-aca,ACC004965,MERCHANT_GROCERY_15,normal,0
a0729066-fa3,ACC001847,MERCHANT_RETAIL_35,normal,0
de705846-8eb,ACC000076,MERCHANT_HEALTHCARE_5,normal,0
3ef2538a-90c,ACC000201,MERCHANT_GROCERY_8,normal,0
867c15d0-742,ACC003137,MERCHANT_HEALTHCARE_49,normal,0
f524d9a8-404,ACC001269,MERCHANT_FUEL_5,normal,0
c3537503-f58,ACC004615,MERCHANT_SUBSCRIPTION_34,normal,0
054a01fb-440,ACC000292,MERCHANT_RETAIL_21,normal,0
fd95d544-48d,ACC003379,MERCHANT_GROCERY_21,normal,0
4b1d59d7-a7b,ACC003453,MERCHANT_RENT_18,normal,0
e0581786-8e8,ACC002830,MERCHANT_HEALTHCARE_49,normal,0
da77cd42-680,ACC002077,ACC004033,normal,0
fc773b7a-593,ACC003223,ACC001234,normal,0
bedc185e-720,ACC002838,MERCHANT_RETAIL_42,normal,0
728ea564-a7b,ACC004145,MERCHANT_GROCERY_24,normal,0
95bc9bfb-7c9,ACC000669,MERCHANT_RESTAURANT_28,normal,0
9ecbc364-d73,ACC002073,MERCHANT_INSURANCE_23,normal,0
f9358464-7ac,ACC000644,MERCHANT_HEALTHCARE_42,normal,0
5d2a21f1-b42,ACC004454,MERCHANT_INSURANCE_10,normal,0
d80e3360-92b,ACC000845,MERCHANT_HEALTHCARE_26,normal,0
7a25d6c0-fb9,ACC003231,MERCHANT_FUEL_44,normal,0
88e7775f-ffe,ACC003361,MERCHANT_HEALTHCARE_23,normal,0
2e209453-d41,ACC002156,MERCHANT_SUBSCRIPTION_45,normal,0
a7c6694d-3e0,ACC004036,MERCHANT_RETAIL_24,normal,0
7d5fe72c-cf8,ACC004125,MERCHANT_INSURANCE_9,normal,0
28f46d40-47a,ACC003983,MERCHANT_HEALTHCARE_34,normal,0
486367e0-85b,ACC001056,MERCHANT_FUEL_8,normal,0
87544a74-8fa,ACC004344,MERCHANT_GROCERY_8,normal,0
bd3dffb2-8eb,ACC003611,MERCHANT_GROCERY_41,normal,0
540f2ed1-2be,ACC003834,MERCHANT_FUEL_24,normal,0
cab1ec52-dd7,ACC000610,MERCHANT_RENT_43,normal,0
257be838-bbf,ACC002073,MERCHANT_SUBSCRIPTION_8,normal,0
f76048a2-c1d,ACC001091,ACC003436,normal,0
38badafa-3d6,ACC003838,MERCHANT_UTILITIES_15,normal,0
5f84e347-169,ACC003986,MERCHANT_RESTAURANT_47,normal,0
4d3da49a-459,ACC004969,MERCHANT_FUEL_16,normal,0
d587a263-5a1,ACC000728,MERCHANT_RESTAURANT_15,normal,0
bd8d6c6c-c90,ACC002487,MERCHANT_RESTAURANT_21,normal,0
b6aa3bb3-3a1,ACC004640,MERCHANT_UTILITIES_1,normal,0
4e37314e-fb9,ACC004402,MERCHANT_INSURANCE_32,normal,0
f2988cfe-41c,ACC004399,MERCHANT_INSURANCE_42,normal,0
f0e411a1-29e,ACC002157,MERCHANT_RETAIL_25,normal,0
82f4ecee-314,ACC001055,MERCHANT_SUBSCRIPTION_6,normal,0
15448e34-657,ACC001583,MERCHANT_INSURANCE_28,normal,0
3d7c1b32-32d,ACC003236,ACC002935,normal,0
d979cee7-a71,ACC004225,ACC003652,normal,0
1b096b22-e2b,ACC003773,MERCHANT_RETAIL_20,normal,0
44de6536-fa3,ACC000137,ACC003770,normal,0
64695b72-b35,ACC004036,MERCHANT_UTILITIES_21,normal,0
d5749ed4-828,ACC001097,MERCHANT_FUEL_44,normal,0
34865c52-03a,ACC001867,MERCHANT_RENT_9,normal,0
42a1c102-370,ACC000062,MERCHANT_RETAIL_22,normal,0
895972ff-235,ACC001711,MERCHANT_RETAIL_10,normal,0
8275811f-3ef,ACC001204,MERCHANT_RENT_21,normal,0
c169c9d2-409,ACC004083,MERCHANT_SUBSCRIPTION_34,normal,0
54597585-e21,ACC000037,MERCHANT_INSURANCE_44,normal,0
02ae0b97-b1f,ACC001570,MERCHANT_RENT_8,normal,0
0f2be539-d90,ACC001388,MERCHANT_UTILITIES_1,normal,0
67621824-4ac,ACC001245,MERCHANT_RENT_43,normal,0
c42b2f45-56c,ACC001664,MERCHANT_HEALTHCARE_50,normal,0
9e623e7d-006,ACC001595,MERCHANT_RESTAURANT_28,normal,0
dea43e3a-67d,ACC004980,MERCHANT_SUBSCRIPTION_42,normal,0
6c850a76-f3c,ACC004209,MERCHANT_RENT_7,normal,0
5fba272c-068,ACC003002,MERCHANT_SUBSCRIPTION_35,normal,0
05cd0b26-08f,ACC000833,MERCHANT_RETAIL_20,normal,0
0ce7a7f7-73e,ACC000759,MERCHANT_GROCERY_25,normal,0
3f59a301-efe,EXTERNAL_PAYROLL,ACC000795,normal,0
3b99899f-b38,ACC004969,MERCHANT_RESTAURANT_35,normal,0
1f43b30e-d81,ACC002680,MERCHANT_RETAIL_39,normal,0
0a0c0e9a-f9f,ACC003431,MERCHANT_RENT_28,normal,0
782850df-44c,ACC004519,MERCHANT_SUBSCRIPTION_16,normal,0
6d919a69-b0a,ACC004544,MERCHANT_RESTAURANT_21,normal,0
8106b750-0b6,ACC001587,MERCHANT_GROCERY_35,normal,0
14cb028e-89b,ACC001747,MERCHANT_GROCERY_49,normal,0
191f748b-c26,ACC002481,MERCHANT_HEALTHCARE_41,normal,0
1769481a-601,ACC001753,MERCHANT_FUEL_32,normal,0
08a7f311-1f1,ACC004208,MERCHANT_SUBSCRIPTION_49,normal,0
5c8537c4-c79,ACC000182,MERCHANT_SUBSCRIPTION_13,normal,0
9de6d863-e00,ACC001611,MERCHANT_GROCERY_12,normal,0
369698e3-39f,EXTERNAL_PAYROLL,ACC004435,normal,0
b4286060-628,ACC000308,MERCHANT_INSURANCE_40,normal,0
bacbe48c-4a2,ACC000234,MERCHANT_UTILITIES_27,normal,0
e4d1f2cc-93c,ACC001406,MERCHANT_GROCERY_28,normal,0
1a274e9f-ce6,ACC002210,MERCHANT_RESTAURANT_39,normal,0
f9c454b9-921,ACC001414,MERCHANT_RETAIL_48,normal,0
abd20937-347,ACC003912,MERCHANT_FUEL_18,normal,0
40a45380-3be,ACC001868,MERCHANT_FUEL_50,normal,0
8232a3c6-7dc,ACC003111,MERCHANT_FUEL_8,normal,0
708e22e5-a72,ACC001657,MERCHANT_UTILITIES_7,normal,0
d5808b07-ee0,ACC002287,MERCHANT_RESTAURANT_41,normal,0
9626050f-235,ACC001828,MERCHANT_GROCERY_27,normal,0
5541228a-698,ACC002167,ACC002218,normal,0
d0934e2e-d81,EXTERNAL_PAYROLL,ACC002591,normal,0
c2c97686-3b0,ACC001255,MERCHANT_RESTAURANT_15,normal,0
b74a6ddd-627,EXTERNAL_PAYROLL,ACC000534,normal,0
d48e782f-ed6,ACC000376,MERCHANT_FUEL_1,normal,0
f73f6e34-6df,ACC001664,MERCHANT_RESTAURANT_23,normal,0
781a1bbe-a41,ACC004464,ACC004646,normal,0
a99446e5-4b2,ACC004087,MERCHANT_RENT_15,normal,0
15d10144-758,ACC004558,MERCHANT_FUEL_19,normal,0
babe221d-05c,ACC002911,MERCHANT_RETAIL_33,normal,0
8b4b3e5a-d94,ACC000474,MERCHANT_INSURANCE_46,normal,0
a94963b9-231,ACC004230,ACC002589,normal,0
c2b5cfab-aa7,ACC003989,MERCHANT_HEALTHCARE_40,normal,0
68761136-7fe,ACC003877,MERCHANT_GROCERY_7,normal,0
134ab595-80e,ACC001730,MERCHANT_RETAIL_48,normal,0
8382a3ba-14e,ACC002041,ACC004372,normal,0
b1507004-cc2,ACC001930,MERCHANT_UTILITIES_39,normal,0
4124b807-a2d,ACC004420,MERCHANT_GROCERY_13,normal,0
1c889762-78f,ACC000986,MERCHANT_RESTAURANT_25,normal,0
bed21bb4-8b9,ACC002889,MERCHANT_RETAIL_18,normal,0
cdf3a0c5-09d,ACC002673,MERCHANT_GROCERY_34,normal,0
0948ccfc-891,ACC004161,MERCHANT_RENT_49,normal,0
4219f45d-5d2,ACC002813,MERCHANT_RETAIL_32,normal,0
3236e31c-d6b,ACC004540,MERCHANT_FUEL_50,normal,0
dcea401c-3db,ACC002868,MERCHANT_HEALTHCARE_25,normal,0
0dfc63a8-c43,ACC003118,MERCHANT_RETAIL_20,normal,0
da7908be-e2b,ACC004661,MERCHANT_RESTAURANT_2,normal,0
0abe88c2-279,ACC000058,MERCHANT_SUBSCRIPTION_37,normal,0
3facec8e-f37,ACC004057,MERCHANT_GROCERY_34,normal,0
fcf39f82-6f6,ACC003439,MERCHANT_SUBSCRIPTION_15,normal,0
080b32f3-7c8,ACC000016,ACC000470,normal,0
a445089c-60b,ACC001231,MERCHANT_RESTAURANT_14,normal,0
e08deb9d-b7b,ACC004326,MERCHANT_GROCERY_27,normal,0
15af00ba-160,ACC003512,MERCHANT_HEALTHCARE_45,normal,0
faf5686d-440,ACC003736,MERCHANT_RESTAURANT_48,normal,0
9db28644-dbc,ACC000784,MERCHANT_GROCERY_26,normal,0
ecf4e9ed-174,ACC000063,MERCHANT_RETAIL_32,normal,0
63ade89f-3d2,ACC000071,MERCHANT_UTILITIES_32,normal,0
008d2108-b4e,ACC004837,MERCHANT_RETAIL_43,normal,0
fada5743-9d5,ACC000868,MERCHANT_RETAIL_10,normal,0
5326d15d-21f,ACC004783,MERCHANT_RETAIL_10,normal,0
6ec079e2-9bf,ACC004255,MERCHANT_SUBSCRIPTION_42,normal,0
91307e79-8b4,ACC000636,MERCHANT_RENT_3,normal,0
537d68ad-f2e,ACC001536,MERCHANT_UTILITIES_28,normal,0
7005df52-6bf,ACC001186,MERCHANT_RETAIL_40,normal,0
2297d2fd-aa7,ACC001370,MERCHANT_FUEL_28,normal,0
d3f39ef2-a8c,EXTERNAL_PAYROLL,ACC003354,normal,0
56375a10-a23,ACC001784,MERCHANT_SUBSCRIPTION_25,normal,0
9747dccc-d25,ACC004615,MERCHANT_INSURANCE_26,normal,0
3df4768c-54e,ACC004092,MERCHANT_GROCERY_8,normal,0
c5820e73-444,EXTERNAL_PAYROLL,ACC000281,normal,0
84339198-b98,ACC002594,MERCHANT_RESTAURANT_9,normal,0
fd111efd-14f,ACC003256,MERCHANT_FUEL_9,normal,0
9c5e6f5f-870,ACC000166,ACC000524,normal,0
7a3d8e64-9ac,EXTERNAL_PAYROLL,ACC000666,normal,0
59722213-1af,ACC003901,ACC002030,normal,0
2d5a3b77-e5b,ACC004845,MERCHANT_RESTAURANT_6,normal,0
057c56ac-a5f,ACC001923,MERCHANT_RESTAURANT_2,normal,0
3f7c3e7d-b70,ACC003541,ACC002385,normal,0
