account_id,account_type,opened_date,payday,monthly_salary
ACC001810,retail,2025-02-22,26,2627.74
ACC001811,retail,2024-12-07,8,2045.9
ACC001812,retail,2024-05-09,19,2377.42
ACC001813,retail,2023-02-22,11,2468.77
ACC001814,retail,2025-05-29,1,2116.53
ACC001815,new_account,2024-10-19,6,0.0
ACC001816,retail,2025-01-14,9,3023.67
ACC001817,retail,2022-04-22,2,3612.32
ACC001818,retail,2024-08-14,5,1954.63
ACC001819,retail,2024-10-11,24,4207.29
ACC001820,retail,2025-07-25,14,3296.2
ACC001821,retail,2021-02-27,17,5369.09
ACC001822,retail,2025-09-28,4,2253.41
ACC001823,retail,2025-08-22,24,1673.31
ACC001824,retail,2023-09-08,3,2457.34
ACC001825,small_business,2025-07-18,16,4361.29
ACC001826,retail,2025-10-24,15,3680.34
ACC001827,retail,2024-12-14,25,3135.44
ACC001828,retail,2025-07-01,12,2470.92
ACC001829,retail,2024-03-06,17,3755.38
ACC001830,retail,2024-05-20,19,2831.43
ACC001831,retail,2023-07-05,4,2337.08
ACC001832,retail,2023-12-04,15,3778.23
ACC001833,retail,2022-09-03,17,7749.23
ACC001834,retail,2025-12-26,8,4787.21
ACC001835,small_business,2025-12-14,20,3980.37
ACC001836,retail,2024-02-10,2,3117.29
ACC001837,retail,2025-02-23,24,2886.02
ACC001838,retail,2024-09-27,26,838.68
ACC001839,retail,2024-06-01,28,1852.73
ACC001840,retail,2025-10-18,22,2922.07
ACC001841,retail,2024-12-18,17,2172.53
ACC001842,retail,2025-09-07,10,3021.79
ACC001843,retail,2024-02-20,15,2982.89
ACC001844,retail,2024-06-20,21,3518.92
ACC001845,retail,2025-02-19,1,2106.32
ACC001846,retail,2023-11-26,2,3099.9
ACC001847,retail,2025-11-21,16,2712.52
ACC001848,retail,2025-11-07,28,2533.22
ACC001849,retail,2025-11-20,13,1637.78
ACC001850,retail,2025-09-17,14,4975.97
ACC001851,retail,2025-09-16,22,3900.18
ACC001852,retail,2023-10-19,4,3476.15
ACC001853,retail,2025-11-08,16,1857.11
ACC001854,retail,2024-06-12,23,2694.3
ACC001855,retail,2025-03-25,15,3859.28
ACC001856,retail,2025-06-15,3,3004.16
ACC001857,retail,2025-04-05,3,1923.48
ACC001858,retail,2024-01-19,11,836.58
ACC001859,retail,2025-07-23,20,8974.0
ACC001860,retail,2024-04-10,5,2637.95
ACC001861,retail,2025-07-23,3,2680.5
ACC001862,small_business,2025-08-09,5,2540.33
ACC001863,retail,2025-04-30,9,3620.89
ACC001864,retail,2025-07-09,20,1366.83
ACC001865,retail,2022-04-26,21,1705.85
ACC001866,retail,2025-05-02,19,2245.84
ACC001867,retail,2025-10-01,18,5275.99
ACC001868,retail,2025-02-04,23,2520.53
ACC001869,retail,2024-07-09,11,3370.91
ACC001870,retail,2024-08-06,13,2699.71
ACC001871,retail,2023-06-01,20,2798.05
ACC001872,retail,2025-11-28,17,2769.6
ACC001873,retail,2022-11-07,10,2907.19
ACC001874,small_business,2025-02-21,15,3282.94
ACC001875,retail,2024-09-04,17,4219.66
ACC001876,retail,2025-11-14,20,1854.68
ACC001877,retail,2017-10-05,14,3771.18
ACC001878,retail,2025-08-12,4,3819.58
ACC001879,retail,2025-08-20,26,5117.09
ACC001880,retail,2025-11-30,23,2295.09
ACC001881,retail,2025-11-19,4,3921.53
ACC001882,retail,2024-03-25,28,2816.75
ACC001883,retail,2025-07-06,21,2380.97
ACC001884,retail,2025-04-09,21,3611.02
ACC001885,retail,2022-10-21,25,4782.06
ACC001886,retail,2025-12-07,18,7611.85
ACC001887,retail,2025-12-19,24,4222.99
ACC001888,retail,2024-01-09,28,4356.94
ACC001889,retail,2025-08-11,7,2264.69
ACC001890,retail,2025-04-08,14,1736.76
ACC001891,retail,2021-04-13,15,3161.41
ACC001892,retail,2024-01-08,8,2419.09
ACC001893,retail,2025-03-08,14,1811.99
ACC001894,retail,2025-08-01,11,3271.97
ACC001895,retail,2025-09-29,27,2269.8
ACC001896,retail,2025-10-31,15,4390.2
ACC001897,retail,2024-11-16,13,2119.73
ACC001898,retail,2023-12-25,14,3605.25
ACC001899,retail,2025-12-02,24,2189.2
ACC001900,small_business,2024-11-07,4,5674.9
ACC001901,retail,2022-10-08,11,2145.59
ACC001902,retail,2025-12-11,14,1830.39
ACC001903,retail,2025-11-10,11,1517.16
ACC001904,retail,2024-03-22,22,1904.51
ACC001905,retail,2025-07-03,9,1976.41
ACC001906,retail,2024-08-28,12,2567.51
ACC001907,retail,2025-07-03,5,3318.07
ACC001908,retail,2021-05-02,22,2144.34
ACC001909,retail,2025-06-18,16,4149.93
ACC001910,retail,2025-10-17,3,3175.4
ACC001911,retail,2023-12-23,3,5117.62
ACC001912,retail,2023-07-19,27,4999.52
ACC001913,small_business,2025-11-23,3,5799.3
ACC001914,retail,2024-12-24,3,3368.08
ACC001915,retail,2024-04-03,14,2491.36
ACC001916,retail,2025-10-17,4,3279.42
ACC001917,retail,2025-12-25,24,4622.17
ACC001918,retail,2024-10-23,24,1240.78
ACC001919,retail,2025-09-26,12,2984.71
ACC001920,new_account,2025-11-22,26,0.0
ACC001921,retail,2024-11-21,5,4875.59
ACC001922,retail,2023-02-12,18,3081.38
ACC001923,retail,2024-11-04,2,2227.71
ACC001924,retail,2025-07-04,19,2554.8
ACC001925,retail,2025-02-05,18,3546.8
ACC001926,retail,2024-08-19,18,3397.32
ACC001927,retail,2025-05-20,11,1710.05
ACC001928,small_business,2025-05-06,22,2624.12
ACC001929,small_business,2025-07-31,4,1974.51
ACC001930,retail,2023-09-02,14,2293.25
ACC001931,retail,2025-08-05,12,2712.74
ACC001932,retail,2025-05-13,28,5494.48
ACC001933,retail,2025-05-12,22,2885.87
ACC001934,retail,2025-07-02,25,5173.93
ACC001935,retail,2025-03-10,14,3122.31
ACC001936,retail,2025-08-29,28,3343.29
ACC001937,retail,2025-01-22,24,2810.5
ACC001938,retail,2025-12-21,2,3219.68
ACC001939,retail,2025-07-07,10,7760.82
ACC001940,retail,2025-10-08,20,2847.17
ACC001941,retail,2025-12-11,10,3739.51
ACC001942,retail,2024-08-14,12,3962.24
ACC001943,retail,2024-07-04,4,10354.37
ACC001944,retail,2025-10-09,19,1453.52
ACC001945,retail,2024-11-13,17,2612.24
ACC001946,retail,2024-02-05,7,2222.32
ACC001947,retail,2021-09-20,5,2816.89
ACC001948,retail,2024-08-25,22,2991.45
ACC001949,retail,2025-01-30,16,2710.6
ACC001950,small_business,2022-03-21,8,1284.47
ACC001951,small_business,2024-10-11,28,6747.12
ACC001952,retail,2025-04-26,4,2767.31
ACC001953,retail,2025-01-17,12,1572.22
ACC001954,retail,2025-10-22,28,4990.2
ACC001955,retail,2025-07-20,18,2998.31
ACC001956,small_business,2023-05-04,12,3993.41
ACC001957,small_business,2023-08-03,4,3697.36
ACC001958,retail,2025-03-05,25,7144.07
ACC001959,retail,2024-07-08,9,2264.96
ACC001960,retail,2025-02-03,19,2784.56
ACC001961,retail,2024-09-16,8,2153.54
ACC001962,new_account,2025-08-24,26,0.0
ACC001963,retail,2025-07-26,14,4669.21
ACC001964,retail,2023-08-29,28,2766.47
ACC001965,retail,2023-09-28,18,1832.37
ACC001966,retail,2022-11-29,25,1903.38
ACC001967,retail,2025-07-12,27,2638.39
ACC001968,retail,2025-05-25,20,4531.3
ACC001969,retail,2023-04-19,20,3018.63
ACC001970,new_account,2025-04-26,22,0.0
ACC001971,retail,2025-09-02,21,5670.49
ACC001972,retail,2025-10-25,18,3804.01
ACC001973,retail,2022-11-25,1,1600.15
ACC001974,retail,2025-03-18,20,3407.64
ACC001975,retail,2025-11-14,22,5384.23
ACC001976,retail,2025-03-06,27,4370.0
ACC001977,small_business,2025-04-12,23,7554.28
ACC001978,retail,2025-02-15,9,1438.99
ACC001979,small_business,2025-10-09,1,2247.76
ACC001980,retail,2025-06-07,6,2846.82
ACC001981,retail,2024-09-25,9,2595.75
ACC001982,small_business,2025-08-30,23,2193.5
ACC001983,small_business,2024-05-30,25,3063.24
ACC001984,retail,2024-02-07,10,3292.26
ACC001985,retail,2023-03-04,11,3075.57
ACC001986,retail,2025-11-13,12,1940.16
ACC001987,retail,2025-04-13,1,3079.22
ACC001988,retail,2025-12-28,6,2933.77
ACC001989,small_business,2025-06-22,28,1699.87
ACC001990,retail,2024-08-18,5,1582.92
ACC001991,retail,2025-09-25,19,4132.9
ACC001992,small_business,2025-11-07,22,2689.07
ACC001993,retail,2024-05-05,13,2899.07
ACC001994,retail,2025-11-29,3,2671.8
ACC001995,retail,2024-03-13,5,2963.99
ACC001996,retail,2023-04-21,24,3548.93
ACC001997,retail,2024-05-01,21,4177.78
ACC001998,retail,2024-03-31,1,1583.05
ACC001999,retail,2024-07-31,3,3041.45
ACC002000,new_account,2025-10-26,24,0.0
ACC002001,retail,2025-09-28,17,2369.32
ACC002002,retail,2018-11-02,7,3694.37
ACC002003,retail,2024-01-11,13,4507.75
ACC002004,retail,2023-06-19,14,2532.64
ACC002005,small_business,2025-12-29,15,2836.39
ACC002006,retail,2023-08-09,11,2739.27
ACC002007,retail,2024-12-24,6,3667.41
ACC002008,small_business,2025-08-29,12,2412.26
ACC002009,retail,2025-11-26,10,3149.32
ACC002010,retail,2025-05-13,24,9578.43
ACC002011,retail,2025-03-12,11,2873.3
ACC002012,retail,2024-08-20,25,3000.13
ACC002013,retail,2025-12-11,19,2194.15
ACC002014,retail,2025-01-22,20,1898.42
ACC002015,retail,2025-07-09,3,3714.03
ACC002016,retail,2025-05-28,2,6127.68
ACC002017,retail,2025-12-30,5,3253.43
ACC002018,small_business,2025-08-28,6,2493.57
ACC002019,retail,2025-01-30,25,2571.96
ACC002020,retail,2025-06-04,20,3247.12
ACC002021,retail,2025-12-12,2,3723.46
ACC002022,retail,2025-08-11,22,2353.09
ACC002023,retail,2023-11-23,3,2124.79
ACC002024,retail,2025-09-07,9,4316.8
ACC002025,small_business,2025-01-18,15,7728.62
ACC002026,retail,2024-03-14,22,4150.13
ACC002027,retail,2025-11-13,14,3111.52
ACC002028,small_business,2025-08-07,16,1936.42
ACC002029,retail,2024-06-03,20,3348.9
ACC002030,retail,2025-06-30,15,2433.77
ACC002031,retail,2024-08-02,14,2724.55
ACC002032,retail,2025-02-24,9,2055.93
ACC002033,retail,2025-10-18,7,3789.86
ACC002034,retail,2024-09-08,25,4372.86
ACC002035,retail,2025-11-03,17,3371.57
ACC002036,retail,2025-07-21,4,6817.79
ACC002037,small_business,2025-01-12,12,2861.79
ACC002038,retail,2024-04-09,14,2128.19
ACC002039,retail,2023-07-16,4,2345.07
ACC002040,retail,2023-07-10,10,1597.96
ACC002041,retail,2023-11-10,22,2025.73
ACC002042,retail,2025-05-30,22,2403.23
ACC002043,retail,2025-07-31,19,2527.56
ACC002044,retail,2025-05-13,16,2218.35
ACC002045,retail,2024-07-02,17,3324.15
ACC002046,retail,2024-07-05,22,3522.71
ACC002047,retail,2025-11-07,10,4613.96
ACC002048,retail,2025-12-06,2,2394.28
ACC002049,retail,2023-11-11,8,1747.0
ACC002050,retail,2025-03-08,13,3982.46
ACC002051,retail,2025-09-17,20,2530.27
ACC002052,retail,2025-12-26,2,4077.92
ACC002053,retail,2025-07-12,1,2185.61
ACC002054,retail,2025-09-25,7,3076.62
ACC002055,retail,2024-03-22,10,5695.97
ACC002056,retail,2025-07-10,7,3520.4
ACC002057,retail,2025-08-15,25,5594.25
ACC002058,retail,2025-08-10,5,3578.41
ACC002059,retail,2024-02-20,25,3077.37
ACC002060,retail,2023-06-12,9,4038.1
ACC002061,retail,2025-09-18,10,4201.34
ACC002062,retail,2025-06-01,11,3719.81
ACC002063,retail,2025-05-16,4,2200.44
ACC002064,retail,2025-12-01,1,2015.26
ACC002065,retail,2025-05-23,16,2160.21
ACC002066,retail,2025-11-25,24,3214.38
ACC002067,small_business,2024-03-14,14,1629.43
ACC002068,small_business,2025-07-16,6,2729.26
ACC002069,retail,2025-02-04,5,4599.39
ACC002070,retail,2020-04-17,13,3242.57
ACC002071,retail,2025-12-02,18,3605.57
ACC002072,retail,2025-11-26,23,1482.14
ACC002073,retail,2025-05-08,8,3302.61
ACC002074,new_account,2025-08-19,17,0.0
ACC002075,retail,2025-10-24,18,4804.58
ACC002076,retail,2025-08-20,27,2594.44
ACC002077,retail,2023-10-08,22,4057.49
ACC002078,retail,2025-10-21,26,1509.06
ACC002079,retail,2025-05-05,12,2381.45
ACC002080,new_account,2025-12-10,3,0.0
ACC002081,retail,2025-04-13,13,1340.03
ACC002082,retail,2023-09-24,28,3021.81
ACC002083,small_business,2024-03-18,24,3187.61
ACC002084,retail,2025-08-10,2,4745.27
ACC002085,retail,2025-08-02,14,1446.91
ACC002086,small_business,2025-08-04,1,2670.61
ACC002087,retail,2025-03-08,15,2762.53
ACC002088,retail,2024-03-29,3,1637.66
ACC002089,retail,2025-05-24,28,1813.66
ACC002090,retail,2025-12-11,11,1900.3
ACC002091,retail,2024-04-07,19,1922.75
ACC002092,retail,2023-01-19,14,2901.12
ACC002093,retail,2024-08-25,19,8339.83
ACC002094,new_account,2022-04-23,13,0.0
ACC002095,retail,2024-03-06,23,1212.24
ACC002096,retail,2025-09-27,21,2072.46
ACC002097,small_business,2025-11-25,14,5847.74
ACC002098,retail,2023-04-05,10,5117.42
ACC002099,retail,2022-03-26,4,1627.81
ACC002100,small_business,2025-10-20,13,1750.61
ACC002101,retail,2025-12-03,1,1247.4
ACC002102,retail,2023-01-25,11,3106.16
ACC002103,retail,2025-07-27,6,3164.46
ACC002104,retail,2025-08-26,26,3280.83
ACC002105,retail,2023-05-19,20,3996.69
ACC002106,small_business,2025-11-30,15,1398.14
ACC002107,retail,2025-10-14,27,3376.5
ACC002108,retail,2022-07-14,23,2120.45
ACC002109,retail,2025-07-19,12,2988.45
ACC002110,retail,2025-05-18,3,2414.84
ACC002111,retail,2025-08-31,14,2417.69
ACC002112,retail,2025-10-01,28,2558.1
ACC002113,small_business,2023-01-24,4,1352.37
ACC002114,retail,2025-07-08,8,3021.66
ACC002115,retail,2023-06-22,14,1851.66
ACC002116,small_business,2025-06-22,19,4383.32
ACC002117,retail,2025-12-31,13,2957.09
ACC002118,retail,2025-05-27,17,2265.57
ACC002119,retail,2024-11-15,3,2328.82
ACC002120,retail,2025-12-11,13,3925.2
ACC002121,retail,2025-04-13,28,2332.76
ACC002122,retail,2021-10-30,10,2343.08
ACC002123,retail,2025-10-18,24,2313.94
ACC002124,retail,2023-05-11,11,1737.31
ACC002125,small_business,2025-12-13,8,6046.7
ACC002126,retail,2025-02-02,11,2498.04
ACC002127,retail,2024-11-09,25,3116.15
ACC002128,retail,2024-11-21,6,2318.18
ACC002129,retail,2025-11-07,3,2667.76
ACC002130,small_business,2025-04-19,17,4610.42
ACC002131,retail,2025-08-06,21,2210.03
ACC002132,retail,2023-10-17,4,2615.81
ACC002133,retail,2024-06-04,17,3133.48
ACC002134,retail,2025-09-20,17,2785.16
ACC002135,retail,2025-12-30,7,5737.02
ACC002136,retail,2025-07-07,25,6528.52
ACC002137,retail,2022-08-01,12,3569.73
ACC002138,retail,2025-06-11,12,3145.31
ACC002139,retail,2025-11-08,24,3538.07
ACC002140,retail,2025-07-06,27,2561.88
ACC002141,retail,2024-12-29,21,6857.27
ACC002142,retail,2025-06-02,27,1239.23
ACC002143,retail,2024-01-29,5,5652.13
ACC002144,retail,2025-12-17,8,3184.85
ACC002145,small_business,2024-01-12,4,1715.04
ACC002146,retail,2025-08-10,5,1957.67
ACC002147,retail,2025-12-20,9,1082.79
ACC002148,small_business,2025-09-13,7,2722.1
ACC002149,small_business,2025-01-20,6,2816.63
ACC002150,retail,2023-05-07,20,4808.85
ACC002151,retail,2025-10-11,5,1623.62
ACC002152,retail,2024-05-29,25,1815.61
ACC002153,retail,2026-01-01,25,1634.11
ACC002154,retail,2025-09-30,21,4029.38
ACC002155,retail,2025-10-08,3,2331.31
ACC002156,retail,2023-10-22,6,2774.7
ACC002157,retail,2024-06-30,25,2852.63
ACC002158,retail,2024-02-23,21,2795.68
ACC002159,retail,2021-06-14,16,8106.0
ACC002160,retail,2025-10-27,15,1820.79
ACC002161,retail,2025-01-13,25,4363.3
ACC002162,retail,2024-01-09,19,2575.77
ACC002163,retail,2024-10-23,25,1527.72
ACC002164,retail,2025-06-15,19,2020.08
ACC002165,small_business,2025-06-22,15,3507.46
ACC002166,retail,2025-12-24,22,2906.11
ACC002167,retail,2025-03-08,19,1668.41
ACC002168,small_business,2025-04-12,21,1962.13
ACC002169,retail,2025-09-10,21,2949.81
ACC002170,retail,2023-05-11,20,3018.75
ACC002171,retail,2024-05-09,11,3928.56
ACC002172,retail,2024-12-30,28,2977.64
ACC002173,retail,2025-10-13,21,2408.51
ACC002174,retail,2025-05-20,11,2281.85
ACC002175,retail,2025-10-13,5,3220.69
ACC002176,retail,2024-11-22,15,5752.65
ACC002177,retail,2024-06-01,3,3485.79
ACC002178,retail,2025-04-12,16,4790.83
ACC002179,retail,2025-11-27,15,5519.98
ACC002180,retail,2023-03-12,21,2204.94
ACC002181,retail,2025-01-07,10,3474.0
ACC002182,retail,2025-12-15,26,3511.42
ACC002183,retail,2025-10-04,9,2668.66
ACC002184,small_business,2024-12-17,19,2764.79
ACC002185,retail,2025-09-11,2,2859.97
ACC002186,retail,2025-05-31,12,3524.54
ACC002187,retail,2025-10-09,17,3255.93
ACC002188,retail,2023-05-23,3,3880.86
ACC002189,small_business,2025-11-10,10,6042.69
ACC002190,retail,2023-09-08,15,2429.9
ACC002191,retail,2025-08-24,15,1073.39
ACC002192,retail,2022-10-28,2,2622.4
ACC002193,retail,2025-10-23,2,1462.99
ACC002194,retail,2024-07-14,12,3398.62
ACC002195,retail,2025-11-09,27,4363.33
ACC002196,small_business,2025-11-06,10,2216.76
ACC002197,small_business,2024-08-10,3,4213.0
ACC002198,retail,2025-09-25,21,6862.9
ACC002199,retail,2025-11-19,28,1991.88
ACC002200,small_business,2023-08-02,28,4082.9
ACC002201,retail,2025-04-29,3,2383.16
ACC002202,retail,2025-01-19,20,2337.82
ACC002203,retail,2024-09-08,20,5581.84
ACC002204,retail,2025-12-11,17,2828.86
ACC002205,retail,2025-09-13,13,4681.14
ACC002206,retail,2023-08-14,15,5173.93
ACC002207,retail,2025-04-18,19,2278.78
ACC002208,new_account,2024-05-23,18,0.0
ACC002209,retail,2025-03-29,26,2452.7
ACC002210,retail,2024-05-21,24,1678.24
ACC002211,retail,2023-03-17,2,1492.03
ACC002212,retail,2024-12-26,15,5082.48
ACC002213,retail,2025-04-10,26,1758.84
ACC002214,retail,2025-02-23,19,3005.03
ACC002215,retail,2024-05-30,21,2037.6
ACC002216,retail,2025-11-15,7,2600.01
ACC002217,small_business,2025-10-12,11,2378.73
ACC002218,retail,2024-04-08,20,1639.89
ACC002219,retail,2025-10-19,16,3063.61
ACC002220,retail,2024-12-19,17,1482.39
ACC002221,retail,2024-08-18,5,2540.31
ACC002222,retail,2022-02-01,2,2212.62
ACC002223,retail,2025-11-16,15,2858.39
ACC002224,retail,2025-05-13,4,3808.98
ACC002225,retail,2025-02-22,26,2598.57
ACC002226,retail,2023-10-12,27,1294.25
ACC002227,retail,2025-05-19,11,3086.54
ACC002228,retail,2025-12-13,23,1969.51
ACC002229,retail,2023-10-30,3,3490.61
ACC002230,retail,2023-04-25,17,2514.17
ACC002231,retail,2023-06-09,21,3723.34
ACC002232,retail,2025-12-15,6,1391.34
ACC002233,retail,2025-05-11,2,2193.32
ACC002234,retail,2026-01-01,8,2341.31
ACC002235,retail,2025-11-29,23,2491.94
ACC002236,retail,2025-07-10,15,1833.68
ACC002237,retail,2022-05-14,15,2813.12
ACC002238,retail,2023-09-23,17,3032.72
ACC002239,retail,2025-11-23,17,3758.36
ACC002240,retail,2025-12-10,20,5243.85
ACC002241,retail,2024-12-08,6,3005.4
ACC002242,retail,2025-08-21,12,1658.6
ACC002243,small_business,2023-12-24,12,2556.64
ACC002244,retail,2025-04-05,10,3232.18
ACC002245,retail,2021-10-23,13,2927.48
ACC002246,retail,2024-11-20,14,1820.31
ACC002247,retail,2025-05-21,25,3744.97
ACC002248,retail,2023-04-27,11,2610.84
ACC002249,retail,2025-08-13,22,3016.26
ACC002250,retail,2025-07-05,20,3665.27
ACC002251,retail,2021-01-11,2,3111.57
ACC002252,retail,2022-09-30,26,2624.02
ACC002253,retail,2025-03-04,21,6344.7
ACC002254,retail,2025-10-07,21,2791.41
ACC002255,retail,2024-07-15,11,3371.81
ACC002256,retail,2023-11-02,3,1770.23
ACC002257,small_business,2025-03-15,11,1820.71
ACC002258,retail,2025-08-29,4,2266.98
ACC002259,retail,2025-03-02,18,2820.78
ACC002260,retail,2025-04-08,22,3776.13
ACC002261,retail,2025-08-30,13,1555.86
ACC002262,retail,2022-11-29,10,1093.75
ACC002263,retail,2025-12-15,9,10294.03
ACC002264,retail,2024-06-09,24,2688.48
ACC002265,new_account,2022-10-24,28,0.0
ACC002266,retail,2023-09-22,22,2529.54
ACC002267,retail,2023-12-06,20,6170.65
ACC002268,retail,2025-06-29,28,8788.6
ACC002269,retail,2023-06-22,5,2718.23
ACC002270,retail,2024-11-26,11,3253.82
ACC002271,retail,2025-11-30,3,2128.71
ACC002272,retail,2025-06-09,19,2151.88
ACC002273,retail,2025-10-17,22,3198.57
ACC002274,new_account,2025-02-06,5,0.0
ACC002275,retail,2025-07-28,12,2347.82
ACC002276,retail,2025-12-22,10,1525.71
ACC002277,retail,2025-02-28,21,2711.94
ACC002278,retail,2023-07-15,23,2841.68
ACC002279,retail,2025-09-08,22,3209.03
ACC002280,retail,2025-06-08,13,2519.94
ACC002281,retail,2025-09-26,5,3440.38
ACC002282,retail,2025-05-10,20,1847.11
ACC002283,retail,2024-02-04,23,9613.35
ACC002284,retail,2025-10-13,3,2002.71
ACC002285,retail,2024-08-19,10,3808.28
ACC002286,retail,2025-06-01,18,2015.38
ACC002287,retail,2025-07-02,13,2642.84
ACC002288,retail,2024-10-20,21,2315.6
ACC002289,retail,2025-04-30,26,2376.34
ACC002290,retail,2023-07-08,11,2345.07
ACC002291,retail,2025-09-20,27,2295.29
ACC002292,retail,2025-12-01,5,2553.92
ACC002293,retail,2024-11-14,22,4956.36
ACC002294,retail,2025-09-05,23,2014.2
ACC002295,retail,2025-11-13,27,1139.71
ACC002296,retail,2024-12-27,24,5202.96
ACC002297,retail,2018-07-16,22,1649.93
ACC002298,retail,2025-09-05,17,5819.13
ACC002299,retail,2025-07-02,3,2721.43
ACC002300,retail,2025-06-22,21,3968.71
ACC002301,retail,2024-11-07,22,1590.08
ACC002302,retail,2025-12-17,14,4594.46
ACC002303,retail,2025-03-20,17,2898.39
ACC002304,retail,2025-12-27,12,1086.9
ACC002305,retail,2025-05-10,1,2084.95
ACC002306,retail,2025-04-02,12,2552.46
ACC002307,retail,2024-10-04,10,3649.31
ACC002308,retail,2024-03-13,6,2879.35
ACC002309,retail,2025-06-13,7,4101.63
ACC002310,retail,2025-11-30,11,1408.98
ACC002311,retail,2023-12-04,25,3859.74
ACC002312,retail,2024-01-17,16,1920.58
ACC002313,retail,2025-11-07,7,3857.02
ACC002314,retail,2025-07-27,8,3080.34
ACC002315,retail,2023-01-31,5,4780.96
ACC002316,retail,2025-09-14,5,3502.77
ACC002317,retail,2025-12-09,3,3106.24
ACC002318,retail,2024-07-29,10,1181.31
ACC002319,retail,2024-12-18,28,4904.1
ACC002320,retail,2025-09-03,26,7277.91
ACC002321,retail,2025-11-12,4,2982.28
ACC002322,retail,2024-09-05,17,1607.16
ACC002323,retail,2025-07-13,25,1530.42
ACC002324,retail,2025-12-07,18,1639.42
ACC002325,retail,2021-01-16,27,2238.07
ACC002326,retail,2024-09-02,24,4120.94
ACC002327,small_business,2025-06-05,17,2494.24
ACC002328,retail,2025-05-08,2,6778.61
ACC002329,retail,2025-03-24,22,5152.47
ACC002330,retail,2024-10-22,11,3134.93
ACC002331,retail,2024-08-09,25,4404.07
ACC002332,small_business,2025-12-10,20,2981.86
ACC002333,retail,2025-12-17,5,3921.95
ACC002334,retail,2024-07-02,20,1259.55
ACC002335,retail,2025-10-20,13,5775.18
ACC002336,small_business,2024-08-31,5,3824.7
ACC002337,retail,2025-06-15,6,6611.38
ACC002338,retail,2024-07-26,6,3488.28
ACC002339,retail,2025-12-02,27,3547.42
ACC002340,retail,2023-07-16,23,2546.32
ACC002341,retail,2020-12-07,25,1999.55
ACC002342,retail,2023-06-09,20,3668.42
ACC002343,retail,2024-10-15,26,3594.57
ACC002344,retail,2025-09-29,6,1866.63
ACC002345,retail,2025-10-15,24,2736.24
ACC002346,retail,2025-05-09,15,4166.63
ACC002347,retail,2024-07-05,2,2911.76
ACC002348,retail,2025-02-02,14,3563.91
ACC002349,retail,2024-09-19,12,7125.43
